"WORD_ID";"SPELLING";"PART_OF_SPEECH_01_ID";"PART_OF_SPEECH_02_ID";"PART_OF_SPEECH_03_ID";"PART_OF_SPEECH_04_ID";"PART_OF_SPEECH_05_ID";"PRONUNCIATION"
"02619";"nederland";"15";;;;;
"02620";"nedgang";;;;;;
"02621";"nedover";"30";;;;;"nedåver"
"02622";"negativ";"01";;;;;"negati:v"
"02623";"nei";;;;;;
"02624";"nekte";"35";;;;;
"02625";"nemlig";"07";;;;;"nemli"
"02626";"neppe";;;;;;"nepe"
"02627";"nervøs";"01";;;;;"nær'vø:s"
"02628";"nese";"12";"20";;;;"ne:se"
"02629";"nesedråpe";;;;;;
"02630";"neste";"09";;;;;"neste"
"02631";"nesten";"07";;;;;"nesten"
"02632";"nestleder";;;;;;
"02633";"nett";"25";;;;;"net"
"02634";"nettopp";"07";;;;;"netop"
"02635";"nettsted";;;;;;
"02636";"nettutgave";;;;;;
"02637";"nevne";"36";;;;;"nevne"
"02638";"nevø";"20";;;;;"ne'vø:"
"02639";"NHO";;;;;;
"02640";"ni";"09";;;;;"ni:"
"02641";"niese";"12";"20";;;;"ni'e:se"
"02642";"nikke";;;;;;
"02643";"niste";"12";"20";;;;"niste"
"02644";"nistepakke";"12";"20";;;;"nistepake"
"02645";"nitten";"09";;;;;"nit(e)n"
"02646";"nivå";"27";;;;;"ni'vå:"
"02647";"NM";;;;;;
"02648";"noe";;;;;;
"02649";"noen";"09";;;;;"no:en"
"02650";"noenlunde";"07";;;;;"no:enlunde"
"02651";"noensinne";"07";;;;;"no:ensine"
"02652";"nok";"07";;;;;"nåk"
"02653";"nokså";"07";;;;;"nåkså"
"02654";"nord";;;;;;
"02655";"nordisk";;;;;;"nordisk"
"02656";"nordlys";;;;;;"no:rly:s"
"02657";"nordmann";"23";;;;;"norman"
"02658";"nord-norge";"15";;;;;"no:rnårge"
"02659";"nordover";"30";;;;;"no:råver"
"02660";"nord-trøndelag";"15";;;;;
"02661";"norge";"15";;;;;"nårge"
"02662";"normal";"01";;;;;"nor'ma:l"
"02663";"normal (2)";"20";;;;;"nor'ma:l"
"02664";"norsk";"20";;;;;"nårsk"
"02665";"norsk (2)";"02";;;;;"nårsk"
"02666";"norskkurs";;;;;;
"02667";"notere";"36";;;;;"no'te:re"
"02668";"novelle";;;;;;
"02669";"november";"34";;;;;"no'vember"
"02670";"nr";"14";;;;;"nomer"
"02671";"NRK";;;;;;
"02672";"NSB";;;;;;
"02673";"null";"20";"27";;;;"nul"
"02674";"null (2)";"09";;;;;"nul"
"02675";"nummer";"29";;;;;"nomer"
"02676";"nuppete";;;;;;
"02677";"ny";"08";;;;;"ny:"
"02678";"nyankommen";;;;;;
"02679";"nydelig";"02";;;;;"ny:deli"
"02680";"nyhet";"12";"20";;;;"ny:he:t"
"02681";"nyheter";;;;;;
"02682";"nyhetsbyrå";;;;;;
"02683";"nylig";"02";;;;;"ny:li"
"02684";"nynorsk";;;;;;
"02685";"nyre";"12";"20";"26";;;"ny:re"
"02686";"nyse";"39";;;;;"ny:se"
"02687";"nysgjerrig";"02";;;;;"ny'ʃæri"
"02688";"nysådd";;;;;;
"02689";"nyte";"39";;;;;"ny:te"
"02690";"nytte";;;;;;
"02691";"nyttig";"02";;;;;"nyti"
"02692";"nyttår";"25";;;;;"nytår"
"02693";"nær";"01";;;;;"næ:r"
"02694";"nær (2)";"07";;;;;"næ:r"
"02695";"nærhet";"12";"20";;;;"næ:rhe:t"
"02696";"næringsliv";;;;;;
"02697";"næringsvirksomhet";;;;;;
"02698";"nærme";;;;;;"nærme"
"02699";"nærme (2)";"35";;;;;"nærme"
"02700";"nærme seg";"35";;;;;"nærme sæi"
"02701";"nærmest";"07";;;;;"nærmest"
"02702";"nærmiljø";;;;;;
"02703";"nød";"12";"20";;;;"nø:d"
"02704";"nødutgang";"20";;;;;"nø:dutgaŋ"
"02705";"nødvendig";"02";;;;;"nød'vendi"
"02706";"nødvendigvis";;;;;;
"02707";"nøkkel";;;;;;
"02708";"nøyaktig";"02";;;;;"nøi'akti"
"02709";"nøyaktig (2)";"07";;;;;"nøi'akti"
"02710";"nøye";"03";;;;;"nøye"
"02711";"nøye seg";"37";;;;;"nøye sæi"
"02712";"nå";"38";;;;;
"02713";"nål";"12";;;;;"nå:l"
"02714";"når";"07";;;;;"når"
"02715";"nåværende";"03";;;;;"nå:væ:rene"
"02716";"objekt";;;;;;
"02717";"obligatorisk";"02";;;;;"obliga'to:risk"
"02718";"observant";;;;;;
"02719";"offentlig";"02";;;;;
"02720";"offisiell";"06";;;;;
"02721";"ofte";"07";;;;;
"02722";"og";"17";;;;;"å:"
"02723";"også";"07";;;;;"åså"
"02724";"oktober";"34";;;;;"åk'tå:ber"
"02725";"OL";"14";;;;;
"02726";"oldebarn";"25";;;;;"åldeba:rn"
"02727";"olje";"12";"20";;;;"ålje"
"02728";"olje (2)";"35";;;;;"ålje"
"02729";"oljeindustri";;;;;;
"02730";"oljeselskap";;;;;;
"02731";"om";"30";;;;;"om"
"02732";"om (2)";"32";;;;;"om"
"02733";"om gangen";;;;;;
"02734";"omfatte";;;;;;
"02735";"omfattende";;;;;;
"02736";"omgang";;;;;;
"02737";"omgangssyke";;;;;;
"02738";"omkomme";;;;;;
"02739";"omkring";;;;;;
"02740";"område";"26";;;;;"områ:de"
"02741";"omsetning";;;;;;
"02742";"omtrent";"07";;;;;"åm'trent"
"02743";"onkel";"23";;;;;"oŋkel"
"02744";"onsdag";"20";;;;;"onsda:(g)"
"02745";"opera";;;;;;
"02746";"operere";"36";;;;;
"02747";"opp";"07";;;;;"åp"
"02748";"oppbevaring";"12";"20";;;;"åpbeva:riŋ"
"02749";"oppdage";"35";;;;;
"02750";"oppdager";;;;;;
"02751";"oppdatere";"36";;;;;"åpdate:re"
"02752";"oppdatert";;;;;;
"02753";"oppdra";"39";;;;;"åpdra:"
"02754";"oppdrag";"25";;;;;"åpdra:g"
"02755";"oppe";"07";;;;;"åpe"
"02756";"oppfatning";"12";"20";;;;"åpfatniŋ"
"02757";"oppfatte";"35";;;;;"åpfate"
"02758";"oppfordre";"35";;;;;"åpfårdre"
"02759";"oppfylle";"36";;;;;"åpfyle"
"02760";"oppføre";"36";;;;;"åpfø:re"
"02761";"oppføre seg";"36";;;;;"åpfø:re sæi"
"02762";"oppgave";"12";"20";;;;"åpga:ve"
"02763";"oppgitt";;;;;;
"02764";"oppgjør";;;;;;
"02765";"opphold";"25";;;;;"åphål"
"02766";"oppholde";;;;;;
"02767";"oppleve";"37";;;;;"åple:ve"
"02768";"opplevelse";"20";;;;;"åp'le:velse"
"02769";"opplyse";;;;;;
"02770";"opplysning";;;;;;
"02771";"opplæring";;;;;;
"02772";"oppløse";;;;;;
"02773";"oppmerksom";;;;;;
"02774";"oppmerksomhet";"12";"20";;;;"åp'mærksomhe:t"
"02775";"oppmøte";;;;;;
"02776";"oppnå";;;;;;
"02777";"oppover";;;;;;
"02778";"oppreklamere";"36";;;;;
"02779";"opprette";;;;;;
"02780";"opprettholde";;;;;;
"02781";"opprinnelig";"02";;;;;"åp'rineli"
"02782";"opprøre";;;;;;"åprø:re"
"02783";"opprørt";;;;;;"åprø:rt"
"02784";"oppsiktsvekkende";;;;;;
"02785";"oppskrift";;;;;;
"02786";"oppslag";;;;;;
"02787";"oppslutning";;;;;;
"02788";"oppstandelse";;;;;;
"02789";"oppstå";"39";;;;;"åpstå:"
"02790";"opptatt";"02";;;;;"åptat"
"02791";"opptil";"30";;;;;"åptil"
"02792";"oppvarming";;;;;;
"02793";"oppå";"30";;;;;"åpå"
"02794";"oransje";;;;;;
"02795";"ord";"25";;;;;"o:r"
"02796";"ordbok";"13";"23";;;;"o:rbo:k"
"02797";"orden";"20";;;;;
"02798";"ordenstall";;;;;;
"02799";"ordentlig";"02";;;;;"årntli"
"02800";"ordfører";;;;;;
"02801";"ordne";"35";;;;;"årdne"
"02802";"ordning";"12";"20";;;;"årdniŋ"
"02803";"ordstilling";"12";"20";;;;"o:rstiliŋ"
"02804";"organisasjon";;;;;;
"02805";"organisatorisk";;;;;;
"02806";"organisere";"36";;;;;
"02807";"organisk";;;;;;
"02808";"orke";"35";;;;;
"02809";"oslo";"15";;;;;
"02810";"oss";"31";;;;;"ås"
"02811";"ost";"20";;;;;"ost"
"02812";"osv";"14";;;;;"åsåvi:dere"
"02813";"ovenfor";"30";;;;;"å:venfår"
"02814";"over";"30";;;;;"å:ver"
"02815";"over (2)";"07";;;;;"å:ver"
"02816";"over hav";;;;;;
"02817";"over land";;;;;;
"02818";"overbevise";"36";;;;;"å:verbevi:se"
"02819";"overdreven";"05";;;;;"å:verdre:ven"
"02820";"overdrive";"39";;;;;"å:verdri:ve"
"02821";"overfor";"30";;;;;"å:verfår"
"02822";"overføre";"36";;;;;"å:verfø:re"
"02823";"overgrep";;;;;;
"02824";"overhodet";;;;;;
"02825";"overnatte";"35";;;;;"å:vernate"
"02826";"overraske";"35";;;;;"å:veraske"
"02827";"overraskelse";"20";;;;;"å:veraskelse"
"02828";"oversette";"39";;;;;"å:versete"
"02829";"oversikt";"20";;;;;"å:versikt"
"02830";"overskudd";;;;;;
"02831";"oversvømmelse";"20";;;;;"å:versvømelse"
"02832";"overta";;;;;;
"02833";"overtale";"36";;;;;
"02834";"overtid";"12";"20";;;;"å:verti:(d)"
"02835";"overvinne";"39";;;;;
"02836";"overvintre";"35";;;;;
"02837";"ovn";"18";;;;;"åvn/åm"
"02838";"pakke";"12";"20";;;;
"02839";"pakke (2)";"35";;;;;
"02840";"palestina";"15";;;;;
"02841";"palmehelg";;;;;;
"02842";"palmesøndag";;;;;;
"02843";"pante";;;;;;
"02844";"papir";"27";;;;;"papi:r"
"02845";"pappa";"20";;;;;"papa"
"02846";"par";;;;;;
"02847";"park";"20";;;;;"park"
"02848";"parkdress";;;;;;
"02849";"parkere";"36";;;;;"par'ke:re"
"02850";"parkering";"12";"20";;;;"par'ke:riŋ"
"02851";"parkeringsplass";;;;;;
"02852";"parlament";"27";;;;;"parla'ment"
"02853";"part";;;;;;
"02854";"parti";;;;;;
"02855";"pasient";"20";;;;;"pasient"
"02856";"pass";"25";;;;;"pas"
"02857";"passasjer";"20";;;;;"pasa'ʃe:r"
"02858";"passe";"35";;;;;
"02859";"passe (2)";"03";;;;;
"02860";"passe på";;;;;;
"02861";"passe seg";"35";;;;;
"02862";"passere";;;;;;
"02863";"passord";;;;;;
"02864";"pause";"20";;;;;"pæuse"
"02865";"pc";"23";;;;;
"02866";"peis";"18";;;;;
"02867";"peke";"36";;;;;
"02868";"pen";"01";;;;;"pe:n"
"02869";"penge";"20";;;;;
"02870";"pensjon";"20";;;;;"paŋ'ʃo:n"
"02871";"pensjonist";"20";;;;;"paŋʃo'nist"
"02872";"pensum";;;;;;
"02873";"pepper";;;;;;
"02874";"per";;;;;;
"02875";"perfekt";"02";;;;;"pær'fekt"
"02876";"perfektum";"29";;;;;"pær'fektum"
"02877";"periode";;;;;;
"02878";"permisjon";"20";;;;;"pærmi'ʃo:n"
"02879";"person";"20";;;;;"pær'so:n"
"02880";"personalavdeling";;;;;;
"02881";"personalfest";;;;;;
"02882";"personalia";;;;;;
"02883";"personlig";"02";;;;;"pær'so:nli"
"02884";"personlig pronomen";;;;;;
"02885";"personnummer";"29";;;;;"pær'so:nomer"
"02886";"pike";;;;;;
"02887";"pikk";"20";;;;;"pik"
"02888";"pils";;;;;;
"02889";"pinnekjøtt";;;;;;
"02890";"pinse";"12";"20";;;;"pinse"
"02891";"pipe";"39";;;;;"pi:pe"
"02892";"pipenøkkel";;;;;;
"02893";"pizza";"20";;;;;
"02894";"plagsom";;;;;;
"02895";"plakat";"20";;;;;"pla'ka:t"
"02896";"plan";"20";;;;;"pla:n"
"02897";"plan (2)";"25";;;;;"pla:n"
"02898";"planlegge";"39";;;;;
"02899";"plante";;;;;;
"02900";"plaske";"35";;;;;
"02901";"plass";"20";;;;;"plas"
"02902";"plassere";"36";;;;;"plase:re"
"02903";"plassering";"12";"20";;;;"pla'se:riŋ"
"02904";"plast";;;;;;
"02905";"plate";;;;;;
"02906";"plattform";"12";"20";;;;"platfårm"
"02907";"pleie";"12";"20";;;;
"02908";"pleie (2)";"35";"37";;;;
"02909";"pleie (3)";"37";;;;;
"02910";"plen";"20";;;;;"ple:n"
"02911";"plikt";"12";"20";;;;"plikt"
"02912";"plombere";"36";;;;;
"02913";"plukke";;;;;;
"02914";"pluss";;;;;;
"02915";"plutselig";"02";;;;;"plutseli"
"02916";"plyndring";;;;;;
"02917";"plystre";"35";;;;;
"02918";"pløye";;;;;;
"02919";"poeng";"27";;;;;"poeŋ"
"02920";"polen";"15";;;;;
"02921";"polere";;;;;;
"02922";"politi";;;;;;
"02923";"politidistrikt";;;;;;
"02924";"politiker";;;;;;
"02925";"politikk";;;;;;
"02926";"politisk";"02";;;;;"po'li:tisk"
"02927";"politistasjon";"18";;;;;
"02928";"polsk";"02";;;;;"po:lsk"
"02929";"polsk (2)";"20";;;;;"po:lsk"
"02930";"popgruppe";;;;;;
"02931";"populær";"01";;;;;"popu'læ:r"
"02932";"pose";"20";;;;;
"02933";"posisjon";;;;;;
"02934";"positiv";;;;;;
"02935";"post";"20";;;;;"påst"
"02936";"postboks";;;;;;"påstbåks"
"02937";"poste";;;;;;
"02938";"postfunksjonær";;;;;;
"02939";"postkontor";"27";;;;;"påstkonto:r"
"02940";"postkort";"25";;;;;"påstkårt"
"02941";"potet";"20";;;;;"po'te:t"
"02942";"potetgull";;;;;;
"02943";"PR";;;;;;
"02944";"praksis";;;;;;
"02945";"praksisplass";;;;;;
"02946";"praktisere";;;;;;
"02947";"praktisk";"02";;;;;"praktisk"
"02948";"prate";"35";;;;;
"02949";"preg";;;;;;
"02950";"prege";"35";;;;;
"02951";"preposisjon";"20";;;;;"preposi'ʃo:n"
"02952";"presang";"20";;;;;"presaŋ"
"02953";"presens";"19";;;;;"pre:sens"
"02954";"presens perfektum";;;;;;
"02955";"presentere";"36";;;;;
"02956";"president";;;;;;
"02957";"presis";"01";;;;;
"02958";"presis (2)";"07";;;;;
"02959";"press";;;;;;
"02960";"presse";;;;;;
"02961";"pressekonferanse";"20";;;;;
"02962";"pressemelding";;;;;;
"02963";"prest";"20";;;;;"prest"
"02964";"preteritum";"29";;;;;"pre'te:ritum"
"02965";"prevensjon";;;;;;
"02966";"primitiv";;;;;;
"02967";"prins";;;;;;
"02968";"prinsipp";"27";;;;;"prin'sip"
"02969";"pris";"20";;;;;"pri:s"
"02970";"prise";"35";;;;;"pri:se"
"02971";"prise (2)";"36";;;;;"pri:se"
"02972";"privat";"02";;;;;"pri'va:t"
"02973";"problem";;;;;;
"02974";"produksjon";;;;;;
"02975";"produkt";;;;;;
"02976";"professor";;;;;;
"02977";"profil";"20";;;;;"pro'fi:l"
"02978";"program";"29";;;;;"pro'gram"
"02979";"promp";"20";;;;;"promp"
"02980";"prompe";"35";;;;;"prompe"
"02981";"pronomen";"27";;;;;"prono:men"
"02982";"prosent";"29";;;;;"prosent"
"02983";"prosentpoeng";;;;;;
"02984";"prosess";;;;;;
"02985";"prosjekt";;;;;;
"02986";"protest";;;;;;
"02987";"protestant";;;;;;
"02988";"prute";"35";;;;;
"02989";"prøve";"37";;;;;"prø:ve"
"02990";"prøve (2)";"12";"20";;;;"prø:ve"
"02991";"prøverom";;;;;;
"02992";"ps";"27";;;;;"pe: æs"
"02993";"psykisk";;;;;;
"02994";"psykolog";;;;;;
"02995";"publikum";;;;;;
"02996";"publikummer";;;;;;
"02997";"publisere";"36";;;;;
"02998";"pugge";"35";;;;;
"02999";"pule";"36";;;;;"pu:le"
"03000";"puls";"20";;;;;
"03001";"pult";;;;;;
"03002";"punkt";"27";;;;;"puŋt"
"03003";"purre";"35";;;;;"pure"
"03004";"purre (2)";"20";;;;;"pure"
"03005";"purregebyr";;;;;;
"03006";"purreløk";;;;;;
"03007";"pusse";"35";;;;;
"03008";"pusse opp";"35";;;;;
"03009";"puste";"35";;;;;
"03010";"putte";"35";;;;;
"03011";"pynte";"35";;;;;
"03012";"pynte seg";"35";;;;;
"03013";"pære";"12";"20";;;;
"03014";"pølse";"12";"20";;;;"pølse"
"03015";"på";"30";;;;;
"03016";"på grunn av";;;;;;
"03017";"på slaget";;;;;;
"03018";"påbudt";;;;;;"på:but"
"03019";"påbyggingsår";;;;;;
"03020";"påføre";"36";;;;;"på:fø:re"
"03021";"pågripe";;;;;;
"03022";"pålegg";"25";;;;;
"03023";"påmelding";;;;;;
"03024";"påpeke";;;;;;
"03025";"pårørende";;;;;;
"03026";"påske";"12";"20";;;;"på:ske"
"03027";"påskeaften";;;;;;
"03028";"påskelilje";;;;;;
"03029";"påskeuke";;;;;;
"03030";"påstand";;;;;;
"03031";"påvirke";"35";;;;;
"03032";"rabatt";"20";;;;;"rabat"
"03033";"rad";;;;;;
"03034";"radar";"20";;;;;"ra:dar"
"03035";"radio";"20";;;;;"ra:dio"
"03036";"rake";;;;;;
"03037";"ramme";"35";;;;;
"03038";"ramme (2)";"12";"20";;;;
"03039";"rampete";;;;;;
"03040";"rane";"35";"36";;;;"ra:ne"
"03041";"rar";"01";;;;;"ra:r"
"03042";"ras";"25";;;;;"ra:s"
"03043";"rase";;;;;;
"03044";"rasende";;;;;;
"03045";"rask";"25";;;;;"rask"
"03046";"rask (2)";"01";;;;;"rask"
"03047";"ratt";"25";;;;;"rat"
"03048";"re";"38";;;;;"re:"
"03049";"re opp";;;;;;
"03050";"reagere";"36";;;;;"rea'ge:re"
"03051";"reaksjon";"20";;;;;"reak'ʃo:n"
"03052";"reaksjonsevne";;;;;;
"03053";"real";;;;;;
"03054";"realistisk";;;;;;
"03055";"redaksjon";;;;;;
"03056";"redaktør";;;;;;
"03057";"redd";"02";;;;;"red"
"03058";"redskap";;;;;;
"03059";"redusere";;;;;;
"03060";"referanse";;;;;;
"03061";"referere";"36";;;;;
"03062";"refleksiv";;;;;;
"03063";"regel";"23";;;;;"re:gel"
"03064";"regi";;;;;;
"03065";"region";"20";;;;;"regi'o:n"
"03066";"regissere";"36";;;;;
"03067";"registrere";"36";;;;;"regi'stre:re"
"03068";"registrering";"12";"20";;;;"regi'stre:riŋ"
"03069";"regjering";;;;;;
"03070";"regle";;;;;;
"03071";"reglement";"27";;;;;"regle'maŋ"
"03072";"regn";"25";;;;;"ræin"
"03073";"regne";"35";;;;;"ræine"
"03074";"regntid";"12";"20";;;;"ræinti:(d)"
"03075";"regntøy";"25";;;;;"ræintøi"
"03076";"regulere";"36";;;;;
"03077";"regulering";;;;;;
"03078";"rein";"01";;;;;"re:n"
"03079";"rein (2)";"20";;;;;"ræin"
"03080";"reinsdyr";"25";;;;;"ræinsdy:r"
"03081";"reise";"12";"20";;;;"ræise"
"03082";"reise (2)";"36";;;;;"ræise"
"03083";"reise bort";;;;;;
"03084";"reise seg";"36";;;;;"ræise sæi"
"03085";"reiseliv";;;;;;
"03086";"reke";"12";"20";;;;"re:ke"
"03087";"reke (2)";"36";;;;;"re:ke"
"03088";"rekke";"39";;;;;"reke"
"03089";"rekke (2)";"12";"20";;;;"reke"
"03090";"rekkehus";"25";;;;;"rekehu:s"
"03091";"reklame";"20";;;;;"rekl:ame"
"03092";"rekord";"20";;;;;"re'kård"
"03093";"rektor";"20";;;;;"rektor"
"03094";"relatere";"36";;;;;"relate:re"
"03095";"relativ";"01";;;;;"relati:v"
"03096";"religion";"20";;;;;"religi'o:n"
"03097";"religiøs";"01";;;;;"religi'ø:s"
"03098";"ren";"01";;;;;"re:n"
"03099";"renholder";;;;;;
"03100";"renne";"39";;;;;"rene"
"03101";"renne (2)";"39";;;;;"rene"
"03102";"rense";"35";;;;;
"03103";"rente";"12";"20";;;;"rente"
"03104";"reparere";"36";;;;;
"03105";"repetisjon";;;;;;
"03106";"representant";;;;;;
"03107";"representere";;;;;;
"03108";"resepsjon";;;;;;"resep'ʃo:n"
"03109";"resept";"20";;;;;"re'sept"
"03110";"reservere";"36";;;;;"reserve':re"
"03111";"resirkulere";"36";;;;;
"03112";"resirkulering";;;;;;
"03113";"resolutt";;;;;;
"03114";"respekt";"20";;;;;"re'spekt"
"03115";"respektere";"36";;;;;"re'spekte:re"
"03116";"ressurs";;;;;;
"03117";"rest";"20";;;;;"rest"
"03118";"restaurant";;;;;;
"03119";"restavfall";;;;;;
"03120";"resultat";;;;;;
"03121";"retning";;;;;;
"03122";"rett";"20";;;;;"ret"
"03123";"rett (2)";"20";;;;;"ret"
"03124";"rett (3)";"02";;;;;"ret"
"03125";"rett (4)";"07";;;;;"ret"
"03126";"rett og slett";;;;;;
"03127";"rette";"35";;;;;
"03128";"rettighet";"12";"20";;;;"retihe:t"
"03129";"rettssak";;;;;;
"03130";"retur";"20";;;;;"retu:r"
"03131";"ri";"39";;;;;
"03132";"ribbe";;;;;;
"03133";"rik";"01";;;;;"ri:k"
"03134";"riktig";"02";;;;;"rikti:"
"03135";"riktig (2)";"07";;;;;"rikti:"
"03136";"riktignok";;;;;;
"03137";"rim";"25";;;;;"ri:m"
"03138";"rime";"35";"36";;;;"ri:me"
"03139";"rimelig";"02";;;;;"ri:meli"
"03140";"ringe";"36";;;;;
"03141";"ringe på";"36";;;;;
"03142";"ris";"20";;;;;"ri:s"
"03143";"risikere";"36";;;;;
"03144";"risiko";;;;;;
"03145";"riste";"35";;;;;
"03146";"ritt";;;;;;
"03147";"rive";"39";;;;;"ri:ve"
"03148";"ro";"38";;;;;"ro:"
"03149";"ro (2)";"12";"20";;;;"ro:"
"03150";"rogaland";"15";;;;;
"03151";"rolig";"02";;;;;"ro:li"
"03152";"rolle";;;;;;
"03153";"rom";"29";;;;;
"03154";"roman";;;;;;
"03155";"romme";;;;;;
"03156";"rope";"36";;;;;
"03157";"ros";"20";;;;;"ro:s"
"03158";"rosa";"03";;;;;"ro:sa"
"03159";"rose";"36";;;;;"ro:se"
"03160";"rose (2)";"12";"20";;;;"ro:se"
"03161";"rosett";;;;;;
"03162";"rote";"35";;;;;"ro:te"
"03163";"rotekopp";;;;;;
"03164";"rotete";"03";;;;;"ro:tete"
"03165";"rotgrønnsak";;;;;;
"03166";"ruin";;;;;;
"03167";"rulle";"35";;;;;"rule"
"03168";"rumpe";;;;;;
"03169";"rund";"01";;;;;"run"
"03170";"runde";;;;;;
"03171";"rundstykke";"26";;;;;
"03172";"rundt";"30";;;;;"runt"
"03173";"ruske";;;;;;
"03174";"ruskevær";"25";;;;;"ruskevæ:r"
"03175";"rusle";;;;;;
"03176";"russisk";"20";;;;;
"03177";"russisk (2)";"02";;;;;
"03178";"russland";"15";;;;;
"03179";"rust";"12";"20";;;;"rust"
"03180";"ruste";"35";;;;;"ruste"
"03181";"ruste (2)";"35";;;;;"ruste"
"03182";"rute";"12";"20";;;;"ru:te"
"03183";"rutete";;;;;;
"03184";"rydde";"35";;;;;"ryde"
"03185";"ryddig";;;;;;
"03186";"rygg";"20";;;;;"ryg"
"03187";"rygge";"35";;;;;"ryge"
"03188";"ryke";"39";;;;;"ry:ke"
"03189";"rykke";;;;;;
"03190";"rynke";"35";;;;;
"03191";"rød";"01";;;;;"rø:"
"03192";"rødme";"35";;;;;
"03193";"røkke";;;;;;
"03194";"rømme";"20";;;;;"røme"
"03195";"rømme (2)";"39";;;;;"røme"
"03196";"rømmegrøt";;;;;;
"03197";"røre";"36";;;;;
"03198";"røske";;;;;;
"03199";"røve";"35";"37";;;;
"03200";"røyk";"23";;;;;"røyk"
"03201";"røyk (2)";"20";;;;;"røyk"
"03202";"røyke";"39";;;;;"røyke"
"03203";"røyking";"12";"20";;;;"røykiŋ"
"03204";"rå";"08";;;;;"rå:"
"03205";"råd";"25";;;;;"rå:d"
"03206";"råd (2)";"20";;;;;"rå:d"
"03207";"rådgiver";"21";;;;;"rå:dji:ver"
"03208";"rådhus";;;;;;
"03209";"råvare";"12";"20";;;;"rå:va:re"
"03210";"saft";"12";"20";;;;
"03211";"safte";;;;;;
"03212";"sag";"12";"20";;;;"sa:g"
"03213";"saga";;;;;;
"03214";"saganatt";;;;;;
"03215";"sage";"35";"37";;;;"sa:ge"
"03216";"sak";"12";"20";;;;"sa:k"
"03217";"saks";"12";"20";;;;"saks"
"03218";"saksbehandler";;;;;;
"03219";"sakse";;;;;;
"03220";"saksofon";"20";;;;;"sakso'fo:n"
"03221";"sal";"20";;;;;"sa:l"
"03222";"salat";"20";;;;;"sa'la:t"
"03223";"salg";"25";;;;;"salg"
"03224";"salt";"29";;;;;"salt"
"03225";"salte";;;;;;
"03226";"samarbeid";"27";;;;;"samarbæid"
"03227";"samarbeide";"35";"37";;;;"samarbæide"
"03228";"samboer";"21";;;;;"sambo:er"
"03229";"same";"20";;;;;"sa:me"
"03230";"sametinget";"28";;;;;"sa:metiŋe"
"03231";"samfunn";"25";;;;;"samfun"
"03232";"samfunnsfag";"25";;;;;"samfunsfa:g"
"03233";"samisk";"20";"23";;;;"sa:misk"
"03234";"samisk (2)";"02";;;;;"sa:misk"
"03235";"samle";"35";;;;;"samle"
"03236";"samling";;;;;;
"03237";"samme";"09";;;;;"same"
"03238";"sammen";"07";;;;;"sam(e)n"
"03239";"sammendrag";"25";;;;;"samendra:g"
"03240";"sammenheng";;;;;;"samenheŋ"
"03241";"sammenligne";"35";;;;;"samenligne"
"03242";"sammenlikne";"35";;;;;"samenlikne"
"03243";"sammenlikning";;;;;;
"03244";"samt";"17";;;;;"samt"
"03245";"samtale";"20";;;;;"samta:le"
"03246";"samtale (2)";"36";;;;;"samta:le"
"03247";"samtidig";"02";;;;;"sam'ti:di"
"03248";"samtlige";"09";;;;;"samtli(:)(g)e"
"03249";"samtykke";"26";;;;;"samtyke"
"03250";"samtykke (2)";"39";;;;;"samtyke"
"03251";"sand";"20";;;;;"san"
"03252";"sandnes";"15";;;;;
"03253";"sang";"20";;;;;"saŋ"
"03254";"sankthans";"20";;;;;"saŋthans"
"03255";"sann";"08";;;;;"san"
"03256";"sannsynlig";"02";;;;;"sansy':nli"
"03257";"sannsynligvis";"07";;;;;"sansy':nlivi:s"
"03258";"SAS";;;;;;
"03259";"sats";;;;;;
"03260";"satse";;;;;;
"03261";"satse på";;;;;;
"03262";"satsing";;;;;;
"03263";"sau";;;;;;
"03264";"savne";"35";;;;;"savne"
"03265";"scene";;;;;;
"03266";"score, skåre";;;;;;
"03267";"se";"39";;;;;"se:"
"03268";"se fram til";;;;;;
"03269";"seddel";"23";;;;;"sed(el)"
"03270";"sees";"39";;;;;"se:s"
"03271";"seg";"31";;;;;"sæi"
"03272";"sei";;;;;;
"03273";"seier";"22";;;;;"sæier"
"03274";"seile";"36";;;;;"sæile"
"03275";"seiling";;;;;;"sæiliŋ"
"03276";"sein";"01";;;;;"sæin"
"03277";"seinere";;;;;;"sæinere"
"03278";"seire";"35";;;;;"sæire"
"03279";"sekk";"20";;;;;"sek"
"03280";"sekretær";;;;;;
"03281";"seks";"09";;;;;"seks"
"03282";"seksjon";;;;;;"sekʃo:n"
"03283";"seksten";"09";;;;;"sæist(n)"
"03284";"seksuell";;;;;;
"03285";"sektor";;;;;;"sektor"
"03286";"sekund";"27";;;;;"sekun"
"03287";"selge";"39";;;;;"selge"
"03288";"selger";;;;;;"selger"
"03289";"sellerirot";;;;;;
"03290";"selskap";"27";;;;;"selska:p"
"03291";"selv";"09";;;;;"sel"
"03292";"selv (2)";"07";;;;;"sel"
"03293";"selvbestemt";;;;;;
"03294";"selve";;;;;;"selve"
"03295";"selvfølgelig";"02";;;;;"sel'følgeli"
"03296";"selvsagt";"02";;;;;"selsagt"
"03297";"selvstendig";;;;;;
"03298";"sen";"01";;;;;"se:n"
"03299";"sende";"36";;;;;"sene"
"03300";"senere";;;;;;"se:nere"
