"DEFINITION_ID";"WORD_ID";"DEFINITION";"EXAMPLE_SENTENCE_01_ID";"EXAMPLE_SENTENCE_02_ID";"EXAMPLE_SENTENCE_03_ID";"EXAMPLE_SENTENCE_04_ID";"EXAMPLE_SENTENCE_05_ID";"EXAMPLE_SENTENCE_06_ID";"EXAMPLE_SENTENCE_07_ID";"EXAMPLE_SENTENCE_08_ID";"EXAMPLE_SENTENCE_09_ID";"EXAMPLE_SENTENCE_10_ID";"EXAMPLE_SENTENCE_11_ID";"EXAMPLE_SENTENCE_12_ID";"EXAMPLE_SENTENCE_13_ID";"EXAMPLE_SENTENCE_14_ID";"EXAMPLE_SENTENCE_15_ID";"EXAMPLE_SENTENCE_16_ID";"EXAMPLE_SENTENCE_17_ID";"EXAMPLE_SENTENCE_18_ID";"EXAMPLE_SENTENCE_19_ID";"EXAMPLE_SENTENCE_20_ID";"EXAMPLE_SENTENCE_21_ID";"EXAMPLE_SENTENCE_22_ID";"EXAMPLE_SENTENCE_23_ID";"EXAMPLE_SENTENCE_24_ID";"EXAMPLE_SENTENCE_25_ID";"EXAMPLE_SENTENCE_26_ID";"EXAMPLE_SENTENCE_27_ID";"EXAMPLE_SENTENCE_28_ID";"EXAMPLE_SENTENCE_29_ID";"EXAMPLE_SENTENCE_30_ID"
"00266";"00222A";"①ノックする、叩く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00267";"00222B";"②（人を）ボロボロにする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00268";"00223A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00269";"00224A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00270";"00225A";"居酒屋、バー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00271";"00226A";"剃る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00272";"00227A";"ただ（単に）、だけ、～にすぎない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00273";"00228A";"（条件を表して）～さえすれば";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00274";"00229A";"子ども";"00005";"00006";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00275";"00230A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00276";"00231A";"孫";"00005";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00277";"00232A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00278";"00233A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00279";"00234A";"保育園、幼稚園";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00280";"00235A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00281";"00236A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00282";"00237A";"①小学校";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00283";"00237B";"②小学校の建物";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00284";"00238A";"子供手当";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00285";"00239A";"ベビーシッター";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00286";"00240A";"幼稚な、ばからしい、幼い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00287";"00241A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00288";"00242A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00289";"00243A";"①依頼する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00290";"00243B";"②招く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00291";"00243C";"③祈る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00292";"00244A";"①祈る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00293";"00244B";"②（何かを）求める、お願いする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00294";"00245A";"住民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00295";"00246A";"ごまかす、詐欺する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00296";"00247A";"①良くする、改善する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00297";"00248A";"①企業";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00298";"00248B";"②功績";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00299";"00249A";"①麻酔をかける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00300";"00249B";"②気絶させる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00301";"00250A";"①麻酔";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00302";"00250B";"②麻酔薬";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00303";"00250C";"③麻酔薬による昏睡状態";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00304";"00251A";"①命令する、命じる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00305";"00251B";"②指揮する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00306";"00252A";"（ある場所・状況に）いる・ある";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00307";"00253A";"人口、住民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00308";"00254A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00309";"00255A";"杯";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00310";"00256A";"両方";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00311";"00257A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00312";"00258A";"リミットする、抑える";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00313";"00259A";"①概念、考え";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00314";"00259B";"②言い回し";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00315";"00260A";"把握する、理解する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00316";"00261A";"その理由を示す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00317";"00262A";"①始める";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00318";"00262B";"②始まる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00319";"00263A";"始め、開始、最初のころ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00320";"00264A";"行う、犯す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00321";"00265A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00322";"00266A";"快い、快適な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00323";"00267A";"①扱う、待遇する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00324";"00267B";"②（申請などを）処理する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00325";"00267C";"③治療する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00326";"00268A";"①治療、手当て";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00327";"00268B";"②討論";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00328";"00268C";"③待遇、扱い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00329";"00269A";"マスターする、制御する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00330";"00270A";"持ち続ける、取っておく";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00331";"00271A";"必要、ニーズ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00332";"00272A";"必要とする、要る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00333";"00273A";"①骨";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00334";"00273B";"②足、脚";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00335";"00274A";"まっすぐな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00336";"00275A";"（動物が）草を食べる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00337";"00276A";"牧草地";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00338";"00277A";"①知っている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00339";"00277B";"②（名詞として）知人、知り合い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00340";"00278A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00341";"00279A";"①謝罪する、詫びる、謝る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00342";"00279B";"②残念に思う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00343";"00280A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00344";"00281A";"検証する、確認する、認証する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00345";"00282A";"確認、確証";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00346";"00283A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00347";"00284A";"心配をかける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00348";"00285A";"ベルギー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00349";"00286A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00350";"00287A";"①ベルト、帯";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00351";"00287B";"②周りを取り巻くもの";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00352";"00288A";"額";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00353";"00289A";"①骨";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00354";"00289B";"②足、脚";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00355";"00290A";"まっすぐな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00356";"00291A";"①ベンチ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00357";"00291B";"②調理台";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00358";"00292A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00359";"00293A";"ガソリン";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00360";"00294A";"使用する、利用する、応用する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00361";"00295A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00362";"00296A";"話";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00363";"00297A";"①山";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00364";"00297B";"②岩盤";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00365";"00298A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00366";"00299A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00367";"00300A";"Bergenの人・市民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00368";"00301A";"ベルリン (Berlin)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00369";"00302A";"有名な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00370";"00303A";"触れる、言及する、接する、関連する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00371";"00304A";"相手に勝利を得る、征服する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00372";"00305A";"答え、知らせ、情報、伝言";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00373";"00306A";"謙遜した、控え目な、ささやかな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00374";"00307A";"描写する、説明する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00375";"00308A";"守る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00376";"00309A";"関係した、関連した";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00377";"00310A";"関係した、関連した";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00378";"00311A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00379";"00312A";"決める、結論を下す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00380";"00313A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00381";"00314A";"godの最高級";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00382";"00315A";"永続の、絶え間ない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00383";"00316A";"いつも";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00384";"00317A";"祖父、おじいさん";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00385";"00318A";"決定する、決める";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00386";"00319A";"祖母、おばあさん";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00387";"00320A";"決定した、確固とした、一定の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00388";"00321A";"名詞の既知形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00389";"00322A";"注文する、予約する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00390";"00323A";"①～で構成されている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00391";"00323B";"②合格する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00392";"00323C";"③存続する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00393";"00324A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00394";"00325A";"答える、～に返信する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00395";"00326A";"訪問";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00396";"00327A";"訪問する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00397";"00328A";"払う、支払う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00398";"00329A";"示す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00399";"00330A";"条件、前提、制約";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00400";"00331A";"観察する、考慮する、見なす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00401";"00332A";"①意味する、表す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00402";"00332B";"②重要である";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00403";"00333A";"重要な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00404";"00334A";"著しく、かなり";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00405";"00335A";"意味、意義、重要性";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00406";"00336A";"感心・賛美する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00407";"00337A";"保管・保護する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00408";"00338A";"①動かす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00409";"00338B";"②感動させる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00410";"00338C";"③納得させる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00411";"00339A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00412";"00340A";"動き、移動";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00413";"00341A";"給与する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00414";"00342A";"①証拠";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00415";"00342B";"②証明（書）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00416";"00343A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00417";"00344A";"①意識した、自覚している";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00418";"00344B";"②知覚反応がある";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00419";"00345A";"故意に、わざと";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00420";"00346A";"（brystholderの略）ブラジャー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00421";"00347A";"図書館";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00422";"00348A";"寄与、貢献する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00423";"00349A";"寄与、貢献";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00424";"00350A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00425";"00351A";"自動車、車";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00426";"00352A";"画、写真、映像";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00427";"00353A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00428";"00354A";"自動車運転者";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00429";"00355A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00430";"00356A";"切符、チケット、入場券";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00431";"00357A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00432";"00358A";"安い、廉価の、安っぽい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00433";"00359A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00434";"00360A";"結ぶ、繋ぐ、縛る、結合する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00435";"00361A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00436";"00362A";"噛む、食いつく、（虫などが）刺す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00437";"00363A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00438";"00364A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00439";"00365A";"鈴、ベル";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00440";"00366A";"シラカバ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00441";"00367A";"クマ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00442";"00368A";"blant annetの略";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00443";"00369A";"（ページなどを）めくる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00444";"00370A";"葉、雑誌、紙片、刃";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00445";"00371A";"混ぜる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00446";"00372A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00447";"00373A";"明白な、光る、滑らかな、何も書いてない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00448";"00374A";"～の間・中で（に）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00449";"00375A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00450";"00376A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00451";"00377A";"柔らかい、濡れた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00452";"00378A";"おむつ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00453";"00379A";"青白い、色あせた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00454";"00380A";"青白い、色あせた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00455";"00381A";"漂白する、脱色する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00456";"00382A";"インク";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00457";"00383A";"①～になる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00458";"00383B";"②（助動詞として）受動態";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00459";"00384A";"加わる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00460";"00385A";"①明るい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00461";"00385B";"②陽気な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00462";"00386A";"一見、一べつ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00463";"00387A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00464";"00388A";"①ピカピカ光る、点滅する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00465";"00388B";"②光を明滅する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00466";"00389A";"血";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00467";"00390A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00468";"00391A";"①石や木のかたまり";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00469";"00391B";"②マンション";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00470";"00391C";"③一組、一まとめ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00471";"00391D";"④はぎ取り式の便箋";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00472";"00392A";"カリフラワー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00473";"00393A";"花";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00474";"00394A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00475";"00395A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00476";"00396A";"ブラウス、上っ張り";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00477";"00397A";"鉛筆";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00478";"00398A";"うそをつく、騙す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00479";"00399A";"①柔らかい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00480";"00399B";"②濡れた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00481";"00400A";"①青い、青色の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00482";"00400B";"②右翼の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00483";"00401A";"①（風が）吹く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00484";"00401B";"②息を吹く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00485";"00402A";"住む、滞在する、泊まる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00486";"00403A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00487";"00404A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00488";"00405A";"本、書物";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00489";"00406A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00490";"00407A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00491";"00408A";"缶、缶詰め、小箱";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00492";"00409A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00493";"00410A";"文字";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00494";"00411A";"住まい、住居";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00495";"00412A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00496";"00413A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00497";"00414A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00498";"00415A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00499";"00416A";"ロールパン、甘みのある丸いパン";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00500";"00417A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00501";"00418A";"綿、綿花、木綿";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00502";"00419A";"農民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00503";"00420A";"①テーブル、机";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00504";"00420B";"②板";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00505";"00421A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00506";"00422A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00507";"00423A";"市民、公民、国民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00508";"00424A";"離れて、あちらへ、遠くへ（行く）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00509";"00425A";"離れて、あちらに、遠くに（ある）、不在である";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00510";"00426A";"約、およそ、ほとんど";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00511";"00427A";"除く （bortsett fra... ～以外、～を除いて）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00512";"00428A";"罰金";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00513";"00429A";"良い、すばらしい";"00004";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00514";"00430A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00515";"00431A";"火事、火災";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00516";"00432A";"業界";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00517";"00433A";"ブラジル (Brasil)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00518";"00434A";"険しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00519";"00435A";"幅の広い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00520";"00436A";"幅";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00521";"00437A";"幅の広い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00522";"00438A";"①折る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00523";"00438B";"②折れる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00524";"00439A";"ブレーキ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00525";"00440A";"減速させる、ブレーキをかける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00526";"00441A";"①燃える、焼ける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00527";"00441B";"②燃やす、焦がす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00528";"00442A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00529";"00443A";"板、盆";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00530";"00444A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00531";"00445A";"手紙";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00532";"00446A";"（通常複数形で）めがね";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00533";"00447A";"①もたらす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00534";"00447B";"②持って行く・来る
連れて行く・来る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00535";"00448A";"破裂する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00536";"00449A";"英国の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00537";"00450A";"橋";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00538";"00451A";"兄、弟";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00539";"00452A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00540";"00453A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00541";"00454A";"使用、用法、風習";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00542";"00455A";"使う、利用する、使用する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00543";"00456A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00544";"00457A";"①中古の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00545";"00457B";"②使用済みの、汚い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00546";"00458A";"①茶色の、褐色の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00547";"00458B";"②ファシズトの、ナチスの";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00548";"00459A";"ブラウンチーズ、ノルウェーの牛乳か羊乳で作ったチーズ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00549";"00460A";"炭酸飲料";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"00550";"00461A";"煩わす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
